probe,weight,jew_type,jew_weight,complexity,price
700,4,5,3,2,293918.3
500,10,9,7,2,1000515.33
600,5,9,7,3,1208183.33
500,1,2,5,5,189487.35
500,10,6,7,1,500556.92
585,4,3,10,4,699613.41
585,9,4,2,5,784916.79
600,8,6,6,5,1327696.7
500,9,9,6,3,1064735.4
500,2,6,10,1,579786.31
700,8,10,7,2,1286525.03
600,1,9,2,2,186747.03
500,9,3,8,3,546119.23
700,10,5,9,2,950452.53
600,1,4,7,5,570067.38
600,4,10,3,5,924766.47
600,4,1,8,3,281717.97
600,6,8,10,5,2889555.24
600,8,6,3,4,700792.36
585,3,6,8,2,592772.98
500,3,8,9,3,1297545.89
600,3,7,10,4,1686004.81
500,5,10,4,5,1146274.82
700,4,10,3,4,800878.02
585,7,1,10,5,752986.48
500,6,8,9,3,1396055.95
585,7,3,6,5,803046.43
585,10,3,1,2,366546.47
700,5,8,7,1,666586.98
500,3,7,8,4,1172079.06
600,9,2,9,3,620298.05
700,5,2,6,2,327744.51
585,9,4,5,1,344784.44
500,5,10,8,1,942489.06
500,4,10,10,2,1680955.09
700,10,4,5,4,1068918.92
700,10,6,9,3,1415004.01
600,8,10,9,3,2104166.58
585,1,10,6,4,1244799.29
500,7,3,10,3,588310.15
585,10,7,2,2,448168.82
585,2,10,1,3,221195.83
500,9,9,1,3,407257.84
700,8,4,6,2,574024.7
500,2,4,9,1,296755.35
500,6,4,4,3,327735.33
585,8,10,9,1,1234642.91
585,6,4,9,3,704016.52
600,2,6,4,1,192822.22
700,5,5,9,4,1184769.24
500,3,1,1,4,140562.48
500,1,10,1,2,125908.2
700,2,3,6,5,487497.28
600,7,10,8,5,2970909.81
585,3,4,5,2,240377.9
700,4,7,5,2,502268.08
600,9,7,10,2,1217601.54
585,7,1,4,4,454576.64
500,9,7,8,5,1857065.95
700,1,3,3,2,99223.57
585,7,9,2,2,392617.97
500,8,9,4,4,904483.49
585,7,4,8,2,518960.68
585,4,9,7,2,886079.35
500,4,5,7,2,405178.7
585,8,6,6,3,768441.58
700,8,3,7,4,935093.81
585,3,8,2,4,384446.7
600,2,6,1,1,91524.28
700,2,9,9,4,2051906.85
600,2,8,2,1,151211.13
500,10,1,1,4,440536.41
700,7,5,10,5,1945866.09
700,2,4,4,1,153826.61
500,1,7,6,4,712015.0
600,4,2,6,2,226191.09
500,9,1,1,3,306280.57
600,6,1,2,2,232245.62
500,8,4,4,5,664383.55
500,3,8,3,4,452750.24
500,4,2,8,5,492826.19
600,7,2,10,3,561329.69
585,4,4,1,4,278463.46
500,7,5,5,1,279567.95
500,4,8,10,4,2025670.91
585,8,1,6,3,420218.4
585,7,1,6,5,632867.63
700,2,6,4,2,275847.1
600,9,6,10,2,1031042.9
600,8,2,7,3,509425.31
700,7,4,2,2,394721.18
600,2,8,8,3,1085280.96
600,6,6,6,3,692628.39
700,1,8,1,1,92579.92
500,10,5,9,1,544618.51
500,8,6,5,5,972323.7
585,6,9,7,2,956138.37
700,8,2,7,4,839851.57
700,4,4,3,4,453990.9
700,2,5,6,3,441372.83
600,9,1,9,1,317854.78
600,3,1,5,4,244082.89
500,7,9,5,4,1065056.84
585,1,1,7,5,200253.28
600,3,7,3,4,446684.16
600,9,7,8,1,728310.45
500,4,8,4,2,377091.6
585,5,8,4,2,449401.65
700,3,4,10,1,419635.05
585,7,1,1,3,325328.1
500,7,1,5,1,164895.37
700,1,3,1,2,69593.95
600,3,2,3,4,239158.2
600,9,5,8,2,703646.92
600,3,6,1,2,156203.41
585,9,8,10,3,1832662.02
600,2,9,1,2,158594.1
585,7,8,4,4,874596.6
700,7,9,4,1,524244.27
700,8,6,7,1,612058.44
700,1,8,1,2,120603.0
600,10,10,9,2,1693433.43
700,9,7,2,5,1200875.75
500,9,8,3,1,323678.47
585,2,5,4,5,448734.83
500,6,3,5,5,540144.16
500,6,10,6,3,1110898.99
585,8,4,3,5,761921.69
500,8,4,3,5,597432.68
585,5,1,9,5,564565.02
700,9,10,8,4,2609773.85
600,1,6,5,5,606713.64
700,8,3,8,5,1293509.56
500,3,8,5,2,451421.12
700,8,10,7,2,1287860.03
500,3,1,9,1,124403.86
600,2,2,4,2,118863.27
585,8,5,1,2,312322.07
700,4,9,7,5,2076279.45
500,4,7,2,2,202645.71
585,10,3,2,4,639378.74
700,1,10,4,5,977845.88
600,10,5,8,2,739147.06
500,6,8,4,1,329593.24
600,9,1,6,2,375325.28
700,10,1,1,3,655459.19
500,4,2,1,3,147703.88
500,1,3,4,4,161564.6
500,1,10,4,5,924839.5
600,6,9,6,3,1052809.54
500,1,7,7,1,406234.05
600,1,9,1,3,157312.54
500,10,3,3,2,302445.0
585,2,2,2,2,91372.9
600,7,4,10,3,847058.02
500,7,1,2,5,416145.57
600,8,10,6,1,765696.89
600,4,10,4,4,915844.86
585,8,6,1,4,545833.32
700,2,7,1,5,341728.61
700,9,9,4,2,781049.65
700,3,6,7,5,1196458.28
585,1,1,4,4,102891.28
500,6,2,7,1,194672.32
600,8,4,1,4,536833.06
700,10,2,9,2,646472.89
500,7,2,7,2,277205.21
585,2,10,9,2,1397305.0
500,3,8,1,4,245843.72
700,5,4,5,1,295906.2
600,2,3,4,5,312708.18
700,5,5,4,3,500311.62
585,2,10,8,1,897619.76
585,2,8,4,5,756683.38
700,6,9,10,2,1625193.58
585,8,4,8,3,719495.2
600,7,3,3,3,396734.48
500,7,5,6,4,705139.98
500,1,8,1,4,160509.6
500,2,8,3,1,187863.3
585,2,2,10,1,189718.17
700,9,5,10,1,759467.95
585,5,7,1,3,300712.57
700,3,4,2,1,151004.21
600,4,6,10,5,1864187.45
700,4,10,2,1,290553.23
585,4,8,9,5,2328793.49
585,9,3,3,4,610385.69
700,1,1,2,2,63018.34
585,10,1,8,1,321137.09
585,1,10,4,5,944113.75
600,4,1,9,1,177398.53
600,9,2,2,2,350293.19
585,5,3,1,1,148006.09
500,10,1,2,4,449663.81
500,3,9,8,5,2190715.66
700,5,9,3,3,623985.11
500,6,7,4,4,633118.3
700,8,9,8,3,1714980.07
500,4,8,5,5,1044605.05
585,10,2,5,4,690053.63
700,4,8,7,5,1793207.3
500,10,10,1,4,596445.46
600,3,7,10,3,1299012.47
600,3,7,5,2,412783.12
700,10,9,10,5,4006465.05
585,8,7,10,1,898453.1
500,4,2,6,5,395405.11
585,1,4,8,5,679541.3
585,9,6,4,2,490081.01
500,1,10,1,3,163724.55
500,5,6,10,4,1400707.03
500,4,9,8,2,1025007.8
585,1,4,5,2,171017.87
500,8,3,2,4,396834.61
500,6,10,7,2,1042062.25
600,7,6,4,1,334145.47
700,9,10,10,1,1559418.98
700,6,10,9,1,1251507.37
500,4,4,1,5,279074.29
585,5,10,3,3,583062.75
700,5,8,10,4,2273248.99
700,7,8,3,5,1184595.35
585,8,5,4,2,413071.96
500,2,9,3,2,283015.7
500,3,2,8,4,335884.2
500,5,6,1,1,132371.53
700,9,8,2,4,962869.7
500,5,3,2,5,346693.61
700,9,1,10,3,711017.72
500,5,10,1,1,175914.01
500,7,6,6,1,378999.59
585,6,8,7,2,825704.65
700,5,10,10,1,1407391.68
600,1,4,8,2,312313.74
700,2,9,10,1,1097955.06
500,4,8,7,4,1214208.62
585,4,5,3,2,234147.95
500,5,1,3,1,112094.51
500,9,10,2,1,312203.71
500,3,7,10,1,743117.03
585,2,5,6,5,678769.23
700,8,1,6,1,341211.6
585,5,7,10,3,1380467.88
600,5,9,2,5,726643.48
585,5,6,6,2,487958.1
700,10,2,2,4,874250.56
500,10,10,5,1,609496.36
700,3,7,5,3,587899.83
700,4,2,10,3,487787.59
700,9,4,5,5,1278756.5
700,3,1,6,1,150079.21
600,4,9,7,3,1161832.45
585,2,3,9,4,507753.04
600,10,10,3,5,1405874.84
500,7,2,4,4,376281.75
700,8,7,1,2,455527.25
600,2,9,6,4,1120870.38
500,8,1,2,2,215317.77
700,1,3,4,3,155041.7
700,7,10,10,4,3256130.01
500,2,10,1,1,117483.08
700,6,1,7,2,356220.05
700,1,3,3,4,166992.6
700,8,8,9,2,1320745.59
700,9,8,2,2,571718.89
500,8,5,2,2,263677.96
500,6,7,1,3,272228.61
600,3,4,4,1,162400.41
700,7,2,9,3,646686.01
600,10,2,10,1,418016.42
500,8,10,8,2,1299923.39
600,9,1,3,3,451344.85
500,1,2,1,1,30781.81
600,10,1,4,2,391211.88
585,4,1,5,4,293664.07
500,7,5,7,3,625532.47
500,3,7,10,1,743321.03
585,9,4,6,1,377782.55
500,1,6,9,4,1041090.23
700,1,1,9,4,225327.71
700,9,8,8,1,932275.41
500,10,3,5,3,452299.41
600,10,4,10,3,989307.69
585,9,2,10,2,489452.01
585,9,1,3,1,254810.59
500,4,4,7,5,712249.13
585,9,7,1,4,622895.78
700,8,3,1,1,321772.58
500,2,5,8,4,718686.46
585,4,3,4,3,270830.68
585,9,5,7,3,800426.34
585,3,7,10,1,764934.98
585,1,3,10,1,239336.0
600,4,7,8,2,764582.16
500,8,3,2,2,235695.65
500,9,6,6,3,703744.24
600,3,1,8,2,180219.83
600,2,5,8,5,981608.87
500,1,2,10,5,442290.13
700,4,3,5,5,643649.0
500,3,10,9,5,3080592.5
585,1,7,6,2,430966.78
700,2,4,5,1,181172.97
500,3,7,1,1,102637.12
700,10,1,5,3,692011.36
500,4,6,2,1,140206.09
500,10,9,3,4,819230.52
700,3,7,2,4,419777.25
500,3,9,9,1,917842.79
585,10,9,2,2,497194.01
585,9,3,4,5,839191.77
585,9,9,5,2,765354.64
585,2,2,1,5,179217.93
600,8,1,1,4,506189.65
500,4,2,10,4,469530.55
600,1,1,10,3,177196.09
500,2,5,9,1,388517.03
700,2,5,7,2,403081.88
600,3,3,1,3,166499.52
500,10,5,6,5,1084176.36
585,2,2,1,5,179572.93
585,2,4,10,4,786306.56
700,10,1,2,3,662133.27
600,2,8,7,1,532962.9
585,7,7,8,3,1118966.47
700,1,5,6,1,223463.19
700,9,3,9,1,522175.61
600,10,7,6,3,989926.69
600,3,10,10,2,1688230.52
585,2,7,4,4,493312.06
500,10,5,8,4,1059906.94
585,2,5,3,3,213531.51
700,3,9,5,4,1016197.31
600,5,10,9,2,1511086.7
700,5,8,3,5,965772.95
500,3,10,5,1,473927.19
585,8,3,1,1,228088.96
700,6,6,1,2,344208.58
500,1,7,3,4,304521.65
600,6,3,10,3,642419.0
700,7,10,7,5,2716005.69
500,3,3,4,1,113178.77
585,5,9,10,4,2535446.32
500,7,5,3,4,459559.76
600,5,9,2,2,331367.61
500,1,6,2,1,81489.16
500,6,5,6,1,301619.98
600,9,10,3,4,1020801.37
500,7,7,2,4,469478.78
600,1,9,2,3,240552.94
585,8,5,6,3,673701.81
585,7,9,7,2,990567.39
500,1,4,5,4,271794.84
585,4,2,3,2,172223.67
585,10,7,4,5,1252642.61
700,10,9,8,1,1092231.45
585,8,4,10,1,518330.82
500,3,5,3,4,287712.52
700,6,1,4,5,710494.2
500,3,9,4,1,316311.66
600,3,8,5,5,1061200.43
600,10,9,4,4,1180048.56
500,4,10,4,5,1092225.99
585,3,10,6,1,621581.56
585,10,8,10,4,2441027.28
585,2,6,9,1,509181.21
600,1,8,5,1,316782.58
700,3,9,2,2,298916.69
600,2,8,2,1,151822.13
585,1,5,4,1,131652.44
600,9,4,7,3,718108.95
585,2,3,5,2,165487.93
585,2,4,6,5,539835.46
700,6,6,6,2,611081.64
585,8,5,6,4,874029.55
700,8,7,3,5,1213359.75
700,10,3,7,2,652162.15
600,5,3,7,3,439565.13
500,4,3,3,2,151404.98
500,7,4,3,5,542613.85
700,6,9,7,4,1766027.04
500,5,8,3,3,414912.82
585,10,2,6,1,329759.1
500,4,7,8,2,720134.59
700,8,5,4,3,692469.46
700,8,7,4,2,621987.61
700,9,7,4,4,1132040.11
700,7,8,3,1,415530.22
500,6,1,7,3,271153.61
700,5,2,8,3,484007.03
585,4,7,9,5,1945544.95
600,8,9,4,3,811653.73
700,2,3,2,1,102173.86
700,4,1,5,2,234033.37
500,5,2,8,5,547672.02
700,4,9,8,5,2461493.99
700,5,4,2,5,643767.09
700,5,8,10,4,2274428.99
700,7,7,4,4,965853.18
600,8,9,3,4,885200.76
585,9,5,6,5,1212195.79
500,1,6,6,3,439426.41
600,6,3,9,3,586158.04
700,2,4,5,5,516163.07
500,1,2,1,5,80798.6
500,3,3,2,5,236937.95
500,8,6,5,4,747756.54
600,2,2,4,5,258713.2
700,1,6,1,3,123703.15
700,1,8,7,3,868691.03
700,1,7,6,4,751903.91
600,4,6,6,4,774545.19
500,2,10,8,1,883486.13
700,6,2,4,4,580241.61
600,3,9,9,5,2690474.99
700,7,5,2,3,531526.28
600,6,7,7,1,555222.65
600,1,7,6,1,333919.47
500,3,7,7,5,1265234.32
500,4,7,10,1,763285.34
500,10,1,9,4,570472.85
500,10,10,9,4,2671272.61
600,8,2,2,3,407926.05
600,3,5,7,3,536380.66
600,5,3,4,2,252224.12
600,10,4,2,1,315839.48
700,2,5,9,2,551767.73
585,6,1,8,3,361555.31
585,6,3,8,5,877593.41
585,8,4,7,4,846390.43
500,5,5,4,2,262105.38
500,2,5,8,1,327228.55
700,1,6,5,2,291222.35
500,3,4,9,1,316285.66
700,5,7,10,1,875738.49
585,2,1,3,3,114717.49
700,8,7,1,4,767363.95
585,6,3,3,3,335205.16
585,1,7,5,2,339106.7
700,1,5,4,1,143950.89
700,9,4,8,3,938932.19
500,5,5,10,3,864460.64
500,2,9,6,2,641778.55
700,1,9,7,3,1035797.17
600,9,3,9,1,432213.77
600,3,9,10,5,3155535.7
585,1,10,9,5,2989973.09
700,6,10,1,1,306785.92
500,3,7,8,3,902653.81
500,10,10,2,2,431352.93
600,6,3,7,1,289912.55
700,4,7,3,4,598266.95
500,1,9,4,2,358644.75
500,2,4,5,1,145086.44
585,9,5,8,2,686434.72
600,1,7,6,2,432693.92
700,6,6,6,4,1032352.55
500,2,5,9,5,1103801.95
600,1,1,2,4,81426.56
700,1,1,5,1,66641.28
700,1,10,6,1,579408.76
500,5,2,8,3,326073.4
700,6,1,7,4,599955.02
700,3,8,3,5,748082.54
500,3,5,9,3,686545.85
585,7,4,4,1,264382.83
700,7,6,2,2,427016.71
500,4,2,8,3,291185.05
585,10,4,3,3,542725.58
700,3,8,8,3,1185243.03
585,2,7,5,2,374114.71
700,4,7,2,3,388821.32
600,4,8,7,2,765069.16
500,4,10,3,2,377440.6
600,8,2,1,1,234981.7
585,10,9,4,2,679864.37
585,1,6,1,2,79597.99
600,8,3,3,3,443702.37
585,10,2,2,5,807049.5
700,7,3,2,2,380147.82
700,5,7,10,2,1138000.23
500,7,6,8,3,866102.0
500,8,5,9,3,852367.62
700,6,5,2,1,276734.49
500,5,8,7,1,573990.15
600,5,1,1,3,248325.83
585,4,4,10,5,1174335.99
600,9,7,8,4,1598774.58
700,5,9,5,5,1539161.31
700,6,6,3,1,324157.3
500,7,3,10,3,588565.15
500,7,1,9,2,261722.33
600,3,10,4,2,505198.21
500,5,3,3,4,296727.94
600,9,4,8,1,466326.23
500,5,7,2,2,226602.21
700,2,10,8,5,2627825.28
700,10,3,2,5,1160381.5
585,4,1,1,5,321204.56
700,7,3,4,1,322311.38
700,5,6,5,1,377314.5
500,6,4,6,4,556105.67
500,10,7,8,5,1912261.77
700,5,7,1,4,515487.55
500,10,7,8,3,1132586.29
600,5,10,9,4,2551040.79
600,2,9,2,4,373859.38
700,7,8,3,3,702395.01
500,10,3,5,4,587377.44
700,10,4,10,4,1507739.08
700,7,9,9,1,1125655.4
600,8,8,8,3,1370531.3
585,6,4,1,3,304180.45
700,3,3,3,4,335329.53
585,4,9,5,1,454935.91
600,10,2,9,2,514612.34
585,7,4,7,3,606072.66
585,9,2,7,2,413243.81
585,10,9,6,4,1584100.28
500,6,1,9,4,398603.61
600,5,2,7,2,283376.42
600,4,6,7,1,417144.42
700,5,1,4,1,213060.25
700,6,6,3,5,924726.1
500,8,10,1,2,303114.72
700,2,5,1,5,293974.07
600,4,8,5,3,676134.05
600,1,8,10,1,873368.16
700,1,9,10,4,2325499.47
600,7,7,7,3,982434.61
700,7,6,7,3,967748.76
700,7,3,7,3,654988.65
700,3,6,1,5,426617.69
700,2,4,7,2,322949.01
700,9,9,9,4,2641506.1
700,8,6,1,5,971742.7
585,6,3,8,5,877426.41
500,1,8,9,3,1230849.18
600,5,8,8,1,727699.97
700,9,9,9,1,1203311.55
500,10,4,7,5,1046601.1
500,9,4,6,1,312618.71
600,3,9,10,5,3155371.7
585,2,1,7,2,126094.48
500,9,5,10,1,591011.05
700,10,4,3,1,437789.61
585,5,2,4,1,170141.11
600,7,3,8,4,755104.05
585,5,6,1,3,283719.95
700,2,3,9,5,725199.7
600,3,6,2,2,189022.95
600,4,7,2,5,538953.17
600,2,5,5,1,199296.08
500,9,6,7,1,481541.61
600,4,10,10,2,1725326.66
585,6,3,10,5,1061228.7
585,2,8,9,3,1289463.46
500,5,4,2,3,224673.64
585,7,1,2,4,431277.64
500,4,9,6,5,1519643.99
700,10,7,8,4,1884489.02
585,2,5,2,5,285244.68
500,2,1,9,1,104318.55
600,6,1,6,1,204093.88
500,8,10,7,2,1092885.26
585,5,1,4,1,155459.99
600,8,9,1,3,489867.77
700,5,5,5,1,333286.16
700,9,1,1,4,769055.98
600,9,2,6,2,408284.82
585,6,4,4,3,401221.1
700,2,5,1,4,227408.75
500,10,4,7,4,806157.54
500,1,9,1,2,110478.31
700,3,2,4,4,327357.22
585,6,10,9,4,2595189.38
585,4,3,3,5,410968.8
500,2,5,5,1,182157.4
500,5,3,4,1,152956.4
700,4,8,5,2,572877.01
585,10,1,3,4,618404.62
700,5,10,3,5,1150275.23
500,7,5,2,3,310997.8
500,10,5,9,1,543789.51
700,1,10,6,2,752750.19
600,4,10,4,4,915316.86
700,10,8,8,2,1259350.53
500,3,2,8,5,435795.36
700,10,1,5,3,690800.36
600,1,3,9,4,451870.27
600,4,2,8,3,349673.19
585,5,10,10,3,2278880.29
585,2,10,4,5,1021372.83
500,5,2,1,4,234827.01
600,9,8,2,5,991068.94
600,2,2,1,5,187101.89
600,5,9,6,1,595150.21
585,2,5,6,2,310964.77
600,9,8,4,5,1324997.28
600,2,4,2,1,92120.28
600,9,6,5,1,437993.97
700,7,2,9,1,382614.53
600,5,3,9,1,318962.17
600,7,5,2,2,317815.95
585,4,5,5,4,545052.6
500,3,6,7,2,473086.28
500,6,2,6,2,233040.53
500,4,1,2,5,249395.08
500,5,10,1,5,498176.06
585,10,6,5,3,764321.44
700,9,4,10,5,1851185.5
600,2,2,3,4,176234.84
500,5,1,4,5,334242.12
700,7,1,10,3,582675.16
700,9,8,4,1,557096.07
585,3,7,7,5,1327465.08
500,9,9,4,3,728632.8
500,3,7,3,2,232485.65
700,3,8,3,4,575208.95
600,9,4,9,1,509050.58
500,2,6,9,1,493812.58
600,7,7,3,4,694537.58
600,5,6,8,2,672200.66
700,9,6,8,4,1581631.25
600,8,1,10,1,301928.66
600,10,2,10,1,418044.42
500,8,3,10,2,479293.62
500,2,10,5,4,994273.25
700,5,3,9,5,1053890.31
585,3,2,2,3,162897.39
500,8,4,9,3,695716.45
500,9,6,4,1,313362.71
700,6,1,9,2,383476.41
500,1,6,3,3,192347.98
700,6,2,10,3,618143.15
700,7,6,3,4,795081.77
600,1,2,3,5,148373.03
700,6,2,4,3,445755.55
585,7,5,2,5,666179.08
500,5,2,8,5,547641.02
700,5,6,8,3,957397.92
600,6,2,8,5,749888.25
600,1,10,3,5,683333.78
700,9,6,6,1,585929.11
600,1,5,3,1,101746.88
600,4,5,10,3,890477.42
600,6,9,7,2,966751.17
600,1,5,3,5,287491.75
500,2,2,6,1,100818.47
600,4,4,2,3,247872.42
585,8,7,6,3,875503.33
600,4,4,7,5,810708.07
585,8,5,10,1,628129.26
585,9,8,9,1,951279.31
585,6,6,1,3,330166.76
700,6,7,10,3,1542465.48
500,2,6,6,2,364056.05
585,7,6,8,3,951714.23
500,5,8,6,4,1038764.88
585,3,1,8,3,226531.87
500,8,5,4,1,262213.3
585,10,2,6,3,554186.93
600,7,4,4,3,462032.42
500,4,5,10,4,1080933.37
500,5,1,2,1,107109.05
585,8,1,6,3,419098.4
700,8,1,7,1,349887.81
500,1,5,2,1,66958.34
700,2,2,8,2,223833.68
600,10,1,7,1,324796.7
500,5,9,10,4,2457040.81
585,8,6,8,3,995110.05
585,5,1,1,1,139968.59
600,2,6,1,5,258174.2
600,6,8,7,4,1414085.51
700,5,4,5,4,648386.6
585,3,5,1,4,235662.0
500,3,8,4,3,456305.73
500,1,7,10,5,2008277.09
600,3,8,2,5,510720.56
600,6,2,9,5,807592.04
585,3,9,4,5,958163.74
585,4,5,1,5,380687.99
585,6,7,10,2,1097140.31
600,2,10,7,5,2111325.39
500,4,5,8,5,1044342.05
585,3,9,2,3,328150.5
585,7,3,10,5,1137604.77
600,3,2,1,4,205197.27
585,8,2,5,5,743618.16
700,3,7,4,4,629792.33
700,10,2,10,4,1137509.95
700,9,8,8,3,1572517.71
700,4,10,7,5,2388140.08
700,10,4,1,4,883385.86
500,2,4,9,4,648007.12
500,4,7,4,1,250982.02
700,5,2,5,1,239450.41
700,6,6,3,3,548775.31
700,9,7,5,2,750368.08
600,3,3,6,4,393607.59
500,3,10,2,3,327800.53
585,7,6,9,1,642895.33
700,4,4,7,5,926914.63
700,9,9,6,1,799819.65
585,1,5,5,5,479309.04
500,8,9,9,3,1713024.85
600,6,3,9,5,988749.67
600,9,10,6,3,1340654.87
500,1,8,9,2,948268.29
500,2,3,3,3,128968.97
700,6,8,5,3,873887.17
585,2,9,5,5,1144695.46
700,1,7,2,1,115908.53
500,8,5,3,3,386256.71
600,6,8,5,3,772338.83
500,2,4,1,5,168267.64
500,7,10,2,1,272819.09
600,1,7,6,3,562870.69
600,9,7,3,1,374270.5
700,5,10,7,5,2496897.28
585,6,3,8,5,877701.41
700,4,2,3,1,179091.02
600,3,3,7,2,265691.58
585,9,5,7,3,800690.34
700,2,9,5,3,716832.35
700,6,4,5,1,334335.28
585,4,1,5,2,174227.02
700,7,7,10,5,2717016.69
600,4,4,4,2,247113.27
500,6,4,3,2,223226.42
600,9,9,7,5,2363220.69
500,9,4,6,3,527444.65
700,8,3,8,4,994566.27
585,8,6,10,2,981397.69
585,3,4,1,4,220484.4
700,3,6,4,2,326830.7
500,8,8,7,2,821248.6
500,6,6,7,4,926442.8
500,3,6,2,2,155360.02
600,6,2,3,2,252520.49
600,5,7,6,5,1269311.49
600,5,7,9,2,929835.03
500,1,4,7,2,248832.31
500,7,3,6,3,390609.11
585,7,8,4,4,874783.6
500,5,5,2,5,412245.66
600,10,9,9,2,1480651.47
600,6,7,4,4,747898.07
500,4,6,6,1,319603.66
585,8,3,9,3,662782.24
500,7,7,7,5,1489635.64
600,3,5,8,1,372738.88
600,4,9,10,5,3235362.26
700,1,5,9,2,503307.13
700,10,9,8,5,3116505.21
500,7,1,9,4,442490.17
585,5,6,9,4,1291002.98
700,5,5,8,1,480235.31
600,4,7,6,1,417105.42
500,3,6,5,2,315676.26
585,2,9,7,5,1792553.79
600,1,2,10,5,468019.86
585,8,9,2,5,935719.3
700,7,10,3,2,623053.79
500,1,7,5,3,426663.34
500,8,6,4,4,641035.79
585,1,2,10,1,164170.55
585,5,8,4,5,985765.62
700,6,4,7,3,679031.63
500,10,10,1,4,596373.46
500,2,8,6,1,414797.96
585,7,1,8,1,241103.22
585,7,6,9,1,641148.33
600,6,2,7,2,319401.56
600,2,8,1,1,111727.14
585,5,2,2,2,195661.94
500,6,8,10,2,1249533.38
700,5,4,7,3,613692.35
585,9,7,2,2,414000.81
600,10,8,1,2,436334.85
500,4,7,3,3,333201.1
500,9,2,2,3,324382.13
700,7,10,10,2,1927732.28
585,3,10,9,5,3142716.25
700,2,7,2,3,259139.76
600,10,9,8,3,1673810.72
600,8,7,6,2,688627.93
600,3,2,10,2,286266.33
700,3,8,1,1,169174.08
700,3,3,10,3,552514.51
585,3,10,6,3,1048185.32
700,7,1,2,5,791128.19
585,3,1,3,4,205997.19
500,7,7,8,2,796672.1
600,3,7,1,4,280445.3
500,3,2,7,4,297213.54
700,1,3,1,1,52800.04
500,4,5,3,5,429990.5
600,8,6,2,5,815149.3
585,5,3,6,2,298123.55
585,9,8,3,3,656236.39
600,4,3,8,5,741433.18
500,5,8,6,2,615935.45
500,9,9,10,1,1197613.7
500,4,5,7,2,406289.7
500,9,3,10,2,503588.12
500,5,8,5,2,502547.12
700,3,8,1,5,480559.66
600,9,5,9,5,1715540.36
585,8,1,1,3,371694.92
500,8,9,10,1,1177450.39
600,6,4,5,4,598389.42
700,1,4,2,1,74641.06
600,1,2,2,4,97317.28
500,1,8,9,4,1601192.23
500,3,3,3,4,210319.82
585,10,1,5,4,645462.43
600,3,6,4,3,371630.13
500,5,10,2,5,665226.44
500,3,2,6,5,341132.29
500,9,3,5,2,322715.43
585,6,9,10,2,1536939.05
500,10,5,6,1,380312.22
700,2,2,3,5,287064.88
600,7,1,6,4,508513.32
700,5,9,8,4,1978543.99
500,10,5,1,3,374463.1
585,8,1,9,2,362798.91
700,5,8,3,4,742976.88
600,10,4,8,5,1405473.84
585,1,4,8,5,680375.3
700,2,1,3,5,258789.42
585,6,2,6,5,630989.28
500,2,10,6,4,1273685.35
500,6,7,9,4,1519163.62
600,9,3,4,3,518115.42
585,4,9,6,3,948165.47
500,5,5,4,2,263745.38
600,6,9,1,5,665752.0
500,8,2,3,1,180799.19
500,6,9,1,5,518034.6
500,6,7,3,4,519932.46
600,2,5,6,2,313624.04
585,8,8,6,5,1682088.13
700,4,8,5,1,441727.24
500,8,2,4,3,322745.7
700,4,8,5,1,441586.24
600,1,3,4,3,138126.31
585,9,4,10,3,920198.15
700,7,10,8,4,2442227.92
500,2,2,2,3,93443.65
585,4,1,8,1,161518.34
600,8,7,8,5,1997780.99
600,5,6,8,1,516116.59
500,1,4,9,2,358380.75
700,2,8,7,2,718165.78
600,5,2,9,4,559174.45
585,8,4,8,3,718681.2
585,4,10,7,2,1028988.28
585,6,3,1,3,294389.75
700,8,9,6,4,1670232.38
500,7,3,1,2,196282.87
500,3,2,3,2,107755.13
600,2,6,4,4,421772.02
600,8,10,2,3,610460.58
600,2,10,10,5,3629323.82
585,10,4,5,3,628113.38
585,6,8,3,1,308401.43
585,2,10,5,4,1025916.25
700,2,6,9,4,1165281.6
600,5,4,9,2,516186.97
500,8,5,5,5,848330.59
585,6,1,10,2,308762.77
700,3,3,8,5,747376.54
585,4,5,2,5,437341.84
600,5,7,1,5,524864.02
585,1,10,5,3,745992.68
585,1,10,8,3,1472199.49
500,2,2,9,4,337032.79
700,9,2,1,2,459938.14
585,10,9,1,3,560292.82
500,10,10,3,2,528573.62
700,1,2,7,3,194749.48
700,3,4,3,4,370536.43
585,3,4,4,3,266362.65
700,5,5,2,2,310316.94
600,10,8,10,2,1461839.81
600,5,4,1,2,209784.15
585,5,9,2,1,248576.11
700,8,7,6,1,611275.44
600,4,10,8,4,2100138.09
500,7,3,7,1,256665.82
600,10,1,10,1,358993.96
600,4,8,6,5,1392751.75
585,7,6,5,3,627591.99
500,1,3,8,3,282026.4
500,4,5,1,1,106447.44
600,8,10,4,3,894400.91
600,1,4,3,5,233175.62
500,7,5,7,2,482287.21
585,10,9,4,3,883774.78
600,3,7,9,5,1880246.32
585,7,4,1,3,350312.26
585,6,8,8,2,971714.6
500,1,3,10,4,508621.73
585,1,4,1,5,132892.06
700,9,5,3,4,916102.01
700,7,2,5,2,410023.14
500,8,9,10,5,3359174.64
600,6,7,10,3,1441067.14
500,6,4,8,4,723016.53
585,6,9,9,1,1018592.61
585,4,6,6,3,587525.32
700,1,8,7,4,1126712.84
500,10,8,2,1,290510.94
585,10,8,6,3,1085381.68
600,1,2,9,2,185667.03
